iter	Passed	Remaining
505	1140	662
506	1141	659
507	1143	657
508	1145	654
509	1148	652
510	1149	650
511	1151	647
512	1152	644
513	1154	642
514	1155	639
515	1157	637
516	1158	634
517	1160	631
518	1161	629
519	1163	626
520	1164	623
521	1166	621
522	1167	618
523	1169	615
524	1170	613
525	1172	610
526	1174	608
527	1176	606
528	1178	603
529	1179	601
530	1181	598
531	1183	596
532	1184	593
533	1186	591
534	1188	588
535	1189	585
536	1191	583
537	1192	580
538	1194	578
539	1195	575
540	1197	573
541	1198	570
542	1200	568
543	1202	565
544	1203	563
545	1205	560
546	1206	558
547	1208	555
548	1209	553
549	1211	550
550	1213	548
551	1214	545
552	1216	543
553	1218	541
554	1222	539
555	1225	537
556	1227	535
557	1228	533
558	1230	530
559	1232	528
560	1234	525
561	1235	523
562	1237	520
563	1239	518
564	1240	516
565	1242	513
566	1244	511
567	1246	508
568	1247	506
569	1249	504
570	1250	501
571	1252	499
572	1254	496
573	1255	494
574	1257	491
575	1258	489
576	1260	487
577	1261	484
578	1263	482
579	1265	479
580	1266	477
581	1268	475
582	1270	472
583	1271	470
584	1274	468
585	1275	465
586	1277	463
587	1278	461
588	1280	458
589	1281	456
590	1283	453
591	1285	451
592	1287	449
593	1288	446
594	1290	444
595	1292	442
596	1294	440
597	1295	437
598	1297	435
599	1299	433
600	1300	430
601	1302	428
602	1304	426
603	1305	423
604	1307	421
605	1308	418
606	1310	416
607	1312	414
608	1313	412
609	1315	409
610	1316	407
611	1318	405
612	1320	402
613	1322	400
614	1324	398
615	1326	396
616	1328	394
617	1331	392
618	1333	389
619	1336	388
620	1341	386
621	1343	384
622	1345	382
623	1347	380
624	1348	377
625	1350	375
626	1351	373
627	1353	370
628	1355	368
629	1356	366
630	1358	363
631	1359	361
632	1361	359
633	1363	356
634	1365	354
635	1367	352
636	1368	350
637	1370	348
638	1372	345
639	1373	343
640	1375	341
641	1377	338
642	1378	336
643	1380	334
644	1381	332
645	1383	329
646	1384	327
647	1386	325
648	1387	322
649	1390	320
650	1392	318
651	1393	316
652	1395	314
653	1398	312
654	1399	309
655	1401	307
656	1402	305
657	1404	303
658	1405	300
659	1407	298
660	1408	296
661	1410	294
662	1411	291
663	1413	289
664	1414	287
665	1416	285
666	1418	282
667	1419	280
668	1421	278
669	1422	276
670	1424	273
671	1425	271
672	1427	269
673	1428	267
674	1430	264
675	1431	262
676	1433	260
677	1434	258
678	1436	255
679	1437	253
680	1439	251
681	1440	249
682	1442	247
683	1443	244
684	1445	242
685	1447	240
686	1451	238
687	1454	236
688	1463	235
689	1585	252
690	1689	266
691	1691	263
692	1698	262
693	1699	259
694	1701	257
695	1702	254
696	1704	251
697	1705	249
698	1707	246
699	1711	244
700	1716	242
701	1721	240
702	1723	237
703	1725	235
704	1728	232
705	1732	230
706	1736	228
707	1739	226
708	1741	223
709	1747	221
710	1752	219
711	1754	216
712	1758	214
713	1762	212
714	1765	209
715	1767	207
716	1768	204
717	1770	202
718	1772	199
719	1775	197
720	1777	194
721	1778	192
722	1780	189
723	1782	187
724	1783	184
725	1787	182
726	1789	179
727	1791	177
728	1793	174
729	1795	172
730	1797	169
731	1799	167
732	1801	164
733	1802	162
734	1804	159
735	1806	157
736	1807	154
737	1809	152
738	1811	149
739	1813	147
740	1816	144
741	1818	142
742	1820	139
743	1821	137
744	1823	134
745	1825	132
746	1827	129
747	1830	127
748	1832	124
749	1834	122
750	1835	119
751	1837	117
752	1839	114
753	1841	112
754	1843	109
755	1844	107
756	1846	104
757	1847	102
758	1849	99
759	1851	97
760	1852	94
761	1854	92
762	1857	90
763	1870	88
764	1872	85
765	1874	83
766	1876	80
767	1877	78
768	1880	75
769	1884	73
770	1886	70
771	1888	68
772	1889	66
773	1891	63
774	1892	61
775	1894	58
776	1895	56
777	1897	53
778	1898	51
779	1900	48
780	1902	46
781	1903	43
782	1905	41
783	1906	38
784	1908	36
785	1910	34
786	1911	31
787	1913	29
788	1914	26
789	1916	24
790	1918	21
791	1919	19
792	1921	16
793	1922	14
794	1924	12
795	1925	9
796	1927	7
797	1929	4
798	1930	2
799	1932	0
