iter	Passed	Remaining
525	1080	562
526	1081	560
527	1083	557
528	1084	555
529	1086	553
530	1087	550
531	1088	548
532	1090	546
533	1091	543
534	1092	541
535	1094	539
536	1095	536
537	1097	534
538	1098	531
539	1100	529
540	1101	527
541	1102	524
542	1104	522
543	1105	520
544	1106	517
545	1108	515
546	1109	513
547	1111	510
548	1112	508
549	1114	506
550	1115	504
551	1116	501
552	1118	499
553	1119	497
554	1121	494
555	1122	492
556	1123	490
557	1125	488
558	1126	485
559	1128	483
560	1129	481
561	1130	478
562	1132	476
563	1133	474
564	1135	472
565	1136	469
566	1138	467
567	1139	465
568	1140	463
569	1142	460
570	1143	458
571	1145	456
572	1146	454
573	1148	452
574	1149	449
575	1151	447
576	1152	445
577	1154	443
578	1155	441
579	1156	438
580	1158	436
581	1159	434
582	1161	432
583	1162	429
584	1163	427
585	1165	425
586	1166	423
587	1168	421
588	1169	419
589	1171	416
590	1172	414
591	1173	412
592	1175	410
593	1176	408
594	1178	405
595	1179	403
596	1180	401
597	1182	399
598	1183	397
599	1185	395
600	1186	393
601	1188	390
602	1190	388
603	1191	386
604	1193	384
605	1202	384
606	1208	384
607	1216	384
608	1221	382
609	1224	381
610	1298	401
611	1298	401
612	1300	397
613	1306	396
614	1308	394
615	1310	392
616	1311	389
617	1313	387
618	1314	385
619	1316	382
620	1318	380
621	1320	378
622	1323	376
623	1325	374
624	1327	372
625	1329	370
626	1330	367
627	1332	365
628	1335	363
629	1337	361
630	1338	359
631	1340	357
632	1342	354
633	1344	352
634	1347	350
635	1349	348
636	1353	346
637	1355	344
638	1357	342
639	1359	340
640	1362	338
641	1365	336
642	1366	334
643	1368	332
644	1370	329
645	1371	327
646	1373	325
647	1375	323
648	1377	321
649	1379	318
650	1381	316
651	1383	314
652	1384	312
653	1386	309
654	1387	307
655	1389	305
656	1390	303
657	1392	300
658	1393	298
659	1395	296
660	1396	294
661	1398	291
662	1399	289
663	1401	287
664	1402	285
665	1404	282
666	1407	281
667	1409	279
668	1412	276
669	1414	274
670	1416	272
671	1418	270
672	1419	268
673	1421	266
674	1422	263
675	1424	261
676	1425	259
677	1427	257
678	1429	255
679	1430	252
680	1432	250
681	1433	248
682	1435	246
683	1436	244
684	1438	241
685	1439	239
686	1442	237
687	1444	235
688	1446	233
689	1448	231
690	1450	229
691	1453	227
692	1454	224
693	1456	222
694	1457	220
695	1458	218
696	1460	216
697	1461	213
698	1463	211
699	1466	209
700	1468	207
701	1470	205
702	1472	203
703	1475	201
704	1476	199
705	1477	197
706	1479	194
707	1481	192
708	1486	190
709	1487	188
710	1489	186
711	1491	184
712	1496	182
713	1499	180
714	1502	178
715	1504	176
716	1506	174
717	1507	172
718	1509	170
719	1510	168
720	1511	165
721	1513	163
722	1515	161
723	1516	159
724	1518	157
725	1521	155
726	1522	153
727	1524	150
728	1527	148
729	1528	146
730	1530	144
731	1531	142
732	1536	140
733	1537	138
734	1539	136
735	1540	134
736	1542	131
737	1543	129
738	1544	127
739	1546	125
740	1547	123
741	1549	121
742	1550	119
743	1551	116
744	1553	114
745	1554	112
746	1556	110
747	1557	108
748	1559	106
749	1560	104
750	1562	102
751	1563	99
752	1565	97
753	1566	95
754	1568	93
755	1569	91
756	1571	89
757	1572	87
758	1574	85
759	1575	83
760	1577	80
761	1578	78
762	1580	76
763	1583	74
764	1586	72
765	1588	70
766	1589	68
767	1591	66
768	1592	64
769	1593	62
770	1595	60
771	1596	57
772	1598	55
773	1600	53
774	1601	51
775	1603	49
776	1604	47
777	1607	45
778	1609	43
779	1610	41
780	1611	39
781	1613	37
782	1614	35
783	1616	33
784	1617	30
785	1619	28
786	1620	26
787	1622	24
788	1623	22
789	1625	20
790	1626	18
791	1627	16
792	1629	14
793	1630	12
794	1632	10
795	1633	8
796	1635	6
797	1637	4
798	1638	2
799	1640	0
