app_id;status_3;status_20;status_30;status_60
000005939;1.0;1.0;1.0;1.0
000005946;0.0;0.0;0.0;0.0
000005953;1.0;0.0;0.0;0.0
000005963;0.0;0.0;0.0;0.0
000005970;0.0;0.0;0.0;0.0
000005998;1.0;0.0;0.0;0.0
000006014;0.0;0.0;0.0;0.0
000006024;0.0;0.0;0.0;0.0
000006011;1.0;1.0;1.0;1.0
000006025;1.0;1.0;1.0;1.0
000006018;1.0;1.0;1.0;1.0
000006031;1.0;1.0;1.0;1.0
000006049;1.0;1.0;1.0;1.0
000006062;0.0;0.0;0.0;0.0
000006065;0.0;0.0;0.0;0.0
000006070;1.0;1.0;1.0;1.0
000006082;0.0;0.0;0.0;0.0
000006087;0.0;0.0;0.0;0.0
000006111;0.0;0.0;0.0;0.0
000006140;0.0;0.0;0.0;0.0
000006145;0.0;0.0;0.0;0.0
000006152;1.0;1.0;1.0;1.0
000006110;1.0;1.0;1.0;1.0
000006174;0.0;0.0;0.0;0.0
000006229;1.0;1.0;1.0;1.0
000006241;1.0;1.0;1.0;1.0
000006242;0.0;0.0;0.0;0.0
000006250;1.0;0.0;0.0;0.0
000006262;1.0;0.0;0.0;0.0
000006268;0.0;0.0;0.0;0.0
000006247;0.0;0.0;0.0;0.0
000006249;0.0;0.0;0.0;0.0
000006244;0.0;0.0;0.0;0.0
000006256;1.0;1.0;1.0;1.0
000006281;0.0;0.0;0.0;0.0
000006286;1.0;1.0;1.0;1.0
000006290;1.0;1.0;1.0;1.0
000006297;1.0;1.0;1.0;1.0
000006299;1.0;1.0;1.0;1.0
000006298;0.0;0.0;0.0;0.0
000006318;0.0;0.0;0.0;0.0
000006326;1.0;1.0;1.0;1.0
000006334;0.0;0.0;0.0;0.0
000006344;0.0;0.0;0.0;0.0
000006324;0.0;0.0;0.0;0.0
000006352;0.0;0.0;0.0;0.0
000006355;1.0;1.0;1.0;1.0
000006362;0.0;0.0;0.0;0.0
000006370;1.0;1.0;1.0;1.0
000006291;0.0;0.0;0.0;0.0
000006374;0.0;0.0;0.0;0.0
000006379;1.0;1.0;1.0;1.0
000006415;1.0;1.0;1.0;1.0
000006429;0.0;0.0;0.0;0.0
000006411;1.0;1.0;1.0;1.0
000006406;0.0;0.0;0.0;0.0
000006264;1.0;1.0;1.0;1.0
000006463;1.0;1.0;1.0;1.0
000006431;1.0;0.0;0.0;0.0
000006466;0.0;0.0;0.0;0.0
000006480;1.0;1.0;1.0;1.0
000006475;0.0;0.0;0.0;0.0
000006501;0.0;0.0;0.0;0.0
000006535;1.0;0.0;0.0;0.0
000006536;1.0;0.0;0.0;0.0
000006538;1.0;0.0;0.0;0.0
000006562;0.0;0.0;0.0;0.0
000006503;0.0;0.0;0.0;0.0
000006544;1.0;1.0;1.0;1.0
000006548;1.0;0.0;0.0;0.0
000006560;1.0;1.0;1.0;1.0
000006566;1.0;1.0;1.0;1.0
000006567;1.0;0.0;0.0;0.0
000006575;0.0;0.0;0.0;0.0
000006580;0.0;0.0;0.0;0.0
000006585;1.0;1.0;1.0;1.0
000006506;0.0;0.0;0.0;0.0
000006599;1.0;1.0;1.0;1.0
000006610;1.0;1.0;1.0;1.0
000006611;1.0;1.0;1.0;1.0
000006625;1.0;1.0;0.0;0.0
000006631;1.0;1.0;1.0;1.0
000006638;0.0;0.0;0.0;0.0
000006649;1.0;1.0;1.0;1.0
000006660;1.0;0.0;0.0;0.0
000006673;1.0;1.0;1.0;1.0
000006668;0.0;0.0;0.0;0.0
000006683;0.0;0.0;0.0;0.0
000006670;0.0;0.0;0.0;0.0
000006681;1.0;1.0;1.0;1.0
000006699;0.0;0.0;0.0;0.0
000006685;1.0;0.0;0.0;0.0
000006709;1.0;0.0;0.0;0.0
000006724;1.0;1.0;1.0;1.0
000006692;1.0;1.0;1.0;1.0
000006796;1.0;1.0;1.0;1.0
000006802;0.0;0.0;0.0;0.0
000006804;0.0;0.0;0.0;0.0
000006814;1.0;1.0;1.0;1.0
000006839;1.0;0.0;0.0;0.0
000006851;1.0;1.0;1.0;1.0
000006867;1.0;1.0;1.0;1.0
000006873;1.0;1.0;1.0;1.0
000006877;1.0;1.0;1.0;1.0
000006884;0.0;0.0;0.0;0.0
000006923;0.0;0.0;0.0;0.0
000006928;1.0;1.0;1.0;1.0
000006939;0.0;0.0;0.0;0.0
000006932;0.0;0.0;0.0;0.0
000006952;0.0;0.0;0.0;0.0
000006960;1.0;1.0;1.0;1.0
000006895;1.0;1.0;0.0;0.0
000006982;1.0;1.0;1.0;1.0
000006926;1.0;0.0;0.0;0.0
000006931;0.0;0.0;0.0;0.0
000006999;1.0;1.0;1.0;1.0
000007021;1.0;1.0;1.0;1.0
000006975;1.0;1.0;1.0;1.0
000006965;1.0;1.0;1.0;1.0
000007013;0.0;0.0;0.0;0.0
000007011;1.0;1.0;1.0;1.0
000007008;0.0;0.0;0.0;0.0
000006961;0.0;0.0;0.0;0.0
000007023;1.0;1.0;1.0;1.0
000007067;1.0;0.0;0.0;0.0
000006946;1.0;1.0;1.0;1.0
000007071;1.0;0.0;0.0;0.0
000006920;1.0;1.0;1.0;1.0
000007124;1.0;0.0;0.0;0.0
000007126;1.0;1.0;1.0;1.0
000007148;1.0;1.0;1.0;1.0
000007127;0.0;0.0;0.0;0.0
000007165;1.0;1.0;1.0;1.0
000007129;1.0;1.0;1.0;1.0
000007193;1.0;1.0;1.0;1.0
000007183;0.0;0.0;0.0;0.0
000007203;0.0;0.0;0.0;0.0
000007202;0.0;0.0;0.0;0.0
000007205;1.0;1.0;1.0;1.0
000007214;1.0;0.0;0.0;0.0
000007213;1.0;1.0;1.0;1.0
000007093;1.0;1.0;1.0;1.0
000007231;1.0;1.0;1.0;1.0
000007094;0.0;0.0;0.0;0.0
000007254;1.0;1.0;1.0;1.0
000007261;1.0;0.0;0.0;0.0
000007269;1.0;1.0;1.0;1.0
000007279;0.0;0.0;0.0;0.0
000007283;0.0;0.0;0.0;0.0
000007284;1.0;1.0;1.0;1.0
000007290;0.0;0.0;0.0;0.0
000007295;1.0;1.0;1.0;1.0
000007310;0.0;0.0;0.0;0.0
000007312;1.0;1.0;1.0;1.0
000007244;0.0;0.0;0.0;0.0
000007324;0.0;0.0;0.0;0.0
000007345;1.0;1.0;1.0;1.0
000007347;1.0;0.0;0.0;0.0
000007352;1.0;0.0;0.0;0.0
000007357;0.0;0.0;0.0;0.0
000006896;0.0;0.0;0.0;0.0
000007343;0.0;0.0;0.0;0.0
000007390;0.0;0.0;0.0;0.0
000007373;1.0;1.0;1.0;1.0
000007375;0.0;0.0;0.0;0.0
000007449;0.0;0.0;0.0;0.0
000007452;0.0;0.0;0.0;0.0
000007428;0.0;0.0;0.0;0.0
000007515;0.0;0.0;0.0;0.0
000007382;0.0;0.0;0.0;0.0
000007438;0.0;0.0;0.0;0.0
000007527;1.0;0.0;0.0;0.0
000007530;0.0;0.0;0.0;0.0
000007532;1.0;1.0;1.0;1.0
000007533;0.0;0.0;0.0;0.0
000007536;0.0;0.0;0.0;0.0
000007519;1.0;1.0;1.0;1.0
000007537;0.0;0.0;0.0;0.0
000007550;1.0;1.0;1.0;1.0
000007560;1.0;1.0;1.0;0.0
000007568;1.0;1.0;1.0;1.0
000007579;1.0;1.0;1.0;1.0
000007575;0.0;0.0;0.0;0.0
000007596;1.0;1.0;1.0;0.0
000007601;0.0;0.0;0.0;0.0
000007637;1.0;1.0;1.0;1.0
000007640;0.0;0.0;0.0;0.0
000007650;0.0;0.0;0.0;0.0
000007659;0.0;0.0;0.0;0.0
000007607;1.0;1.0;1.0;1.0
000007673;1.0;0.0;0.0;0.0
000007675;0.0;0.0;0.0;0.0
000007625;1.0;1.0;1.0;1.0
000007677;1.0;1.0;1.0;1.0
000007681;1.0;1.0;1.0;1.0
000007682;0.0;0.0;0.0;0.0
000007688;1.0;0.0;0.0;0.0
000007689;1.0;1.0;1.0;1.0
000007691;0.0;0.0;0.0;0.0
000007620;1.0;1.0;1.0;0.0
000007705;0.0;0.0;0.0;0.0
000007725;1.0;1.0;1.0;1.0
000007738;1.0;0.0;0.0;0.0
000007744;1.0;1.0;1.0;1.0
000007741;0.0;0.0;0.0;0.0
000007781;0.0;0.0;0.0;0.0
000007789;0.0;0.0;0.0;0.0
000007872;0.0;0.0;0.0;0.0
000007883;0.0;0.0;0.0;0.0
000007890;1.0;1.0;0.0;0.0
000007826;1.0;0.0;0.0;0.0
000007812;0.0;0.0;0.0;0.0
000007840;0.0;0.0;0.0;0.0
000007832;1.0;1.0;1.0;1.0
000007884;1.0;1.0;1.0;1.0
000007916;0.0;0.0;0.0;0.0
000007917;0.0;0.0;0.0;0.0
000007936;1.0;1.0;1.0;1.0
000007935;1.0;1.0;1.0;1.0
000007934;1.0;1.0;1.0;1.0
000007943;1.0;1.0;1.0;1.0
000007967;1.0;0.0;0.0;0.0
000007971;0.0;0.0;0.0;0.0
000007843;1.0;1.0;1.0;1.0
000007975;1.0;1.0;1.0;1.0
000007976;0.0;0.0;0.0;0.0
000007979;1.0;1.0;1.0;1.0
000007990;1.0;1.0;1.0;1.0
000008010;0.0;0.0;0.0;0.0
000008021;1.0;1.0;1.0;1.0
000008017;0.0;0.0;0.0;0.0
000008031;1.0;1.0;1.0;1.0
000008045;1.0;1.0;1.0;1.0
000008081;1.0;1.0;1.0;1.0
000008087;1.0;0.0;0.0;0.0
000008099;0.0;0.0;0.0;0.0
000008127;1.0;1.0;1.0;1.0
000008106;0.0;0.0;0.0;0.0
000008136;1.0;1.0;1.0;1.0
000008141;0.0;0.0;0.0;0.0
000008146;1.0;1.0;0.0;0.0
000008168;1.0;1.0;1.0;1.0
000008196;0.0;0.0;0.0;0.0
000008199;0.0;0.0;0.0;0.0
000008166;0.0;0.0;0.0;0.0
000008092;1.0;1.0;1.0;1.0
000008231;0.0;0.0;0.0;0.0
000008228;1.0;1.0;0.0;0.0
000008244;0.0;0.0;0.0;0.0
000008252;0.0;0.0;0.0;0.0
000008253;0.0;0.0;0.0;0.0
000008257;0.0;0.0;0.0;0.0
000008267;0.0;0.0;0.0;0.0
000008274;0.0;0.0;0.0;0.0
000008236;0.0;0.0;0.0;0.0
000008281;0.0;0.0;0.0;0.0
000008287;0.0;0.0;0.0;0.0
000008313;0.0;0.0;0.0;0.0
000008321;1.0;1.0;1.0;1.0
000008326;1.0;1.0;1.0;1.0
000008331;1.0;0.0;0.0;0.0
000008341;0.0;0.0;0.0;0.0
000008345;0.0;0.0;0.0;0.0
000008360;1.0;1.0;1.0;1.0
000008390;0.0;0.0;0.0;0.0
000008391;0.0;0.0;0.0;0.0
000008361;1.0;1.0;1.0;1.0
000008348;1.0;1.0;1.0;1.0
000008401;0.0;0.0;0.0;0.0
000008344;0.0;0.0;0.0;0.0
000008419;0.0;0.0;0.0;0.0
000008428;0.0;0.0;0.0;0.0
000008291;1.0;1.0;1.0;1.0
000008438;1.0;1.0;1.0;1.0
000008450;0.0;0.0;0.0;0.0
000008434;1.0;1.0;1.0;1.0
000008446;0.0;0.0;0.0;0.0
000008436;1.0;1.0;1.0;1.0
000008460;1.0;1.0;1.0;1.0
000008457;0.0;0.0;0.0;0.0
000008468;0.0;0.0;0.0;0.0
000008455;0.0;0.0;0.0;0.0
000008464;1.0;1.0;1.0;1.0
000008477;1.0;1.0;1.0;1.0
000008488;0.0;0.0;0.0;0.0
000008442;0.0;0.0;0.0;0.0
000008486;1.0;1.0;1.0;1.0
000008500;1.0;1.0;1.0;1.0
000008505;0.0;0.0;0.0;0.0
000008415;0.0;0.0;0.0;0.0
000008496;1.0;1.0;1.0;1.0
000008494;1.0;1.0;1.0;1.0
000008512;0.0;0.0;0.0;0.0
000008517;1.0;1.0;1.0;1.0
000008523;0.0;0.0;0.0;0.0
000008532;0.0;0.0;0.0;0.0
000008552;1.0;1.0;1.0;1.0
000008554;1.0;1.0;1.0;1.0
000008503;1.0;1.0;1.0;1.0
000008560;1.0;1.0;1.0;1.0
000008562;0.0;0.0;0.0;0.0
000008565;1.0;1.0;1.0;1.0
000008410;0.0;0.0;0.0;0.0
000008574;0.0;0.0;0.0;0.0
000008607;0.0;0.0;0.0;0.0
000008623;0.0;0.0;0.0;0.0
000008630;1.0;1.0;1.0;1.0
000008631;1.0;1.0;1.0;1.0
000008599;1.0;0.0;0.0;0.0
000008469;1.0;1.0;1.0;1.0
000008653;0.0;0.0;0.0;0.0
000008665;0.0;0.0;0.0;0.0
000008675;0.0;0.0;0.0;0.0
000008537;0.0;0.0;0.0;0.0
000008683;1.0;1.0;1.0;1.0
000008692;1.0;1.0;1.0;1.0
000008697;1.0;0.0;0.0;0.0
000008706;0.0;0.0;0.0;0.0
000008718;1.0;1.0;1.0;1.0
000008720;0.0;0.0;0.0;0.0
000008729;0.0;0.0;0.0;0.0
000008752;0.0;0.0;0.0;0.0
000008746;0.0;0.0;0.0;0.0
000008754;1.0;1.0;1.0;1.0
000008766;0.0;0.0;0.0;0.0
000008769;0.0;0.0;0.0;0.0
000008776;1.0;0.0;0.0;0.0
000008778;0.0;0.0;0.0;0.0
000008795;0.0;0.0;0.0;0.0
000008798;1.0;1.0;1.0;1.0
000008804;1.0;0.0;0.0;0.0
000008805;0.0;0.0;0.0;0.0
000008834;1.0;1.0;1.0;1.0
000008808;0.0;0.0;0.0;0.0
000008830;1.0;1.0;1.0;1.0
000008836;1.0;1.0;1.0;1.0
000008721;1.0;1.0;1.0;1.0
000008842;1.0;1.0;1.0;1.0
000008853;1.0;1.0;1.0;1.0
000008854;0.0;0.0;0.0;0.0
000008867;0.0;0.0;0.0;0.0
000008871;1.0;1.0;1.0;1.0
000008880;0.0;0.0;0.0;0.0
000008811;1.0;1.0;1.0;1.0
000008888;0.0;0.0;0.0;0.0
000008825;1.0;1.0;1.0;1.0
000008927;0.0;0.0;0.0;0.0
000008412;0.0;0.0;0.0;0.0
000008930;1.0;1.0;1.0;1.0
000008933;1.0;1.0;1.0;1.0
000008950;0.0;0.0;0.0;0.0
000008952;1.0;0.0;0.0;0.0
000008986;1.0;1.0;1.0;1.0
000008979;1.0;1.0;1.0;1.0
000008970;1.0;1.0;1.0;1.0
000009009;0.0;0.0;0.0;0.0
000009016;1.0;0.0;0.0;0.0
000009017;1.0;1.0;1.0;1.0
000009019;0.0;0.0;0.0;0.0
000009105;1.0;1.0;1.0;1.0
000009106;0.0;0.0;0.0;0.0
000009116;1.0;1.0;1.0;1.0
000009109;0.0;0.0;0.0;0.0
000009075;0.0;0.0;0.0;0.0
000009046;0.0;0.0;0.0;0.0
000009083;1.0;1.0;1.0;1.0
000009091;0.0;0.0;0.0;0.0
000009113;1.0;1.0;1.0;1.0
000009095;0.0;0.0;0.0;0.0
000009112;1.0;1.0;0.0;0.0
000009130;0.0;0.0;0.0;0.0
000009038;1.0;1.0;1.0;1.0
000009135;1.0;0.0;0.0;0.0
000009136;0.0;0.0;0.0;0.0
000009144;0.0;0.0;0.0;0.0
000009030;0.0;0.0;0.0;0.0
000009149;0.0;0.0;0.0;0.0
000009156;1.0;1.0;1.0;1.0
000009168;0.0;0.0;0.0;0.0
000009170;1.0;1.0;1.0;1.0
000009175;1.0;1.0;1.0;1.0
000009190;1.0;1.0;1.0;1.0
000009189;1.0;1.0;1.0;1.0
000009194;1.0;1.0;1.0;1.0
000009195;0.0;0.0;0.0;0.0
000009209;0.0;0.0;0.0;0.0
000009226;0.0;0.0;0.0;0.0
000009236;1.0;1.0;1.0;1.0
000009270;0.0;0.0;0.0;0.0
000009248;0.0;0.0;0.0;0.0
000009297;1.0;1.0;1.0;1.0
000009311;1.0;0.0;0.0;0.0
000009323;0.0;0.0;0.0;0.0
000009321;1.0;1.0;1.0;1.0
000009358;1.0;1.0;1.0;1.0
000009374;1.0;1.0;1.0;1.0
000009387;1.0;1.0;1.0;1.0
000009399;0.0;0.0;0.0;0.0
000009402;1.0;1.0;1.0;1.0
000009403;1.0;1.0;1.0;1.0
000009424;1.0;1.0;0.0;0.0
000009450;1.0;1.0;1.0;1.0
000009448;0.0;0.0;0.0;0.0
000009496;0.0;0.0;0.0;0.0
000009497;1.0;0.0;0.0;0.0
000009468;1.0;1.0;1.0;1.0
000009477;0.0;0.0;0.0;0.0
000009440;0.0;0.0;0.0;0.0
000009460;0.0;0.0;0.0;0.0
000009527;1.0;1.0;1.0;1.0
000009503;1.0;1.0;1.0;1.0
000009525;0.0;0.0;0.0;0.0
000009536;1.0;0.0;0.0;0.0
000009564;1.0;1.0;1.0;1.0
000009567;1.0;1.0;1.0;1.0
000009571;0.0;0.0;0.0;0.0
000009573;0.0;0.0;0.0;0.0
000009578;0.0;0.0;0.0;0.0
000009589;0.0;0.0;0.0;0.0
000009594;1.0;1.0;1.0;1.0
000009596;0.0;0.0;0.0;0.0
000009595;0.0;0.0;0.0;0.0
000009601;0.0;0.0;0.0;0.0
000009607;0.0;0.0;0.0;0.0
000009609;1.0;0.0;0.0;0.0
000009630;1.0;1.0;1.0;1.0
000009632;0.0;0.0;0.0;0.0
000009638;0.0;0.0;0.0;0.0
000009641;1.0;1.0;1.0;1.0
000009642;0.0;0.0;0.0;0.0
000009651;1.0;1.0;1.0;1.0
000009660;0.0;0.0;0.0;0.0
000009621;0.0;0.0;0.0;0.0
000009681;0.0;0.0;0.0;0.0
000009696;0.0;0.0;0.0;0.0
000009701;0.0;0.0;0.0;0.0
000009716;1.0;1.0;1.0;1.0
000009731;1.0;1.0;1.0;1.0
000009728;1.0;1.0;1.0;1.0
000009760;0.0;0.0;0.0;0.0
000009779;1.0;1.0;1.0;1.0
000009777;1.0;1.0;0.0;0.0
000009790;1.0;1.0;1.0;1.0
000009795;1.0;0.0;0.0;0.0
000009792;1.0;1.0;1.0;1.0
000009800;1.0;1.0;1.0;1.0
000009802;0.0;0.0;0.0;0.0
000009837;0.0;0.0;0.0;0.0
000009840;1.0;1.0;1.0;1.0
000009860;1.0;1.0;1.0;1.0
000009870;0.0;0.0;0.0;0.0
000009882;1.0;1.0;1.0;1.0
000009880;0.0;0.0;0.0;0.0
000009873;0.0;0.0;0.0;0.0
000009889;1.0;0.0;0.0;0.0
000009895;1.0;1.0;1.0;0.0
000009902;1.0;1.0;1.0;1.0
000009911;1.0;1.0;1.0;1.0
000009912;1.0;0.0;0.0;0.0
000009959;1.0;1.0;1.0;1.0
000009962;1.0;0.0;0.0;0.0
000009935;1.0;1.0;1.0;1.0
000009989;1.0;1.0;1.0;1.0
000010002;1.0;1.0;1.0;1.0
000010010;0.0;0.0;0.0;0.0
000010014;0.0;0.0;0.0;0.0
000010005;0.0;0.0;0.0;0.0
000010004;1.0;1.0;1.0;1.0
000010032;1.0;1.0;1.0;1.0
000010028;0.0;0.0;0.0;0.0
000010036;1.0;1.0;1.0;1.0
000010048;1.0;1.0;1.0;1.0
000010051;1.0;0.0;0.0;0.0
000010047;0.0;0.0;0.0;0.0
000010059;1.0;0.0;0.0;0.0
000010076;0.0;0.0;0.0;0.0
000010092;0.0;0.0;0.0;0.0
000010074;1.0;0.0;0.0;0.0
000010098;0.0;0.0;0.0;0.0
000010078;1.0;1.0;1.0;1.0
000010103;1.0;1.0;1.0;1.0
000010123;1.0;1.0;1.0;1.0
000010122;1.0;1.0;1.0;1.0
000010115;1.0;0.0;0.0;0.0
000010138;1.0;1.0;1.0;1.0
000010139;1.0;0.0;0.0;0.0
000009950;1.0;1.0;1.0;1.0
000010147;1.0;1.0;1.0;1.0
000010145;1.0;0.0;0.0;0.0
000010152;0.0;0.0;0.0;0.0
000010157;0.0;0.0;0.0;0.0
000010169;1.0;1.0;1.0;1.0
000010180;1.0;0.0;0.0;0.0
000010186;1.0;1.0;1.0;1.0
000010207;1.0;0.0;0.0;0.0
000010214;1.0;1.0;1.0;1.0
000010217;0.0;0.0;0.0;0.0
000010220;1.0;1.0;1.0;1.0
000010223;0.0;0.0;0.0;0.0
000010229;1.0;1.0;1.0;1.0
000010233;1.0;1.0;1.0;1.0
000010237;0.0;0.0;0.0;0.0
000010244;1.0;1.0;1.0;1.0
000010248;1.0;1.0;1.0;1.0
000010293;0.0;0.0;0.0;0.0
000010319;0.0;0.0;0.0;0.0
000010325;0.0;0.0;0.0;0.0
000010358;1.0;1.0;1.0;1.0
000010360;1.0;1.0;1.0;1.0
000010367;0.0;0.0;0.0;0.0
000010485;1.0;1.0;1.0;1.0
000010491;1.0;1.0;1.0;1.0
000010509;1.0;1.0;1.0;1.0
000010518;1.0;1.0;1.0;1.0
000010526;0.0;0.0;0.0;0.0
000010530;1.0;0.0;0.0;0.0
000010531;1.0;1.0;1.0;1.0
000010461;1.0;1.0;1.0;1.0
000010543;1.0;1.0;1.0;1.0
000010448;1.0;1.0;1.0;1.0
000010550;0.0;0.0;0.0;0.0
000010269;0.0;0.0;0.0;0.0
000010563;0.0;0.0;0.0;0.0
000010300;0.0;0.0;0.0;0.0
000010305;1.0;1.0;1.0;1.0
000010327;1.0;1.0;1.0;1.0
000010372;1.0;1.0;1.0;1.0
000010573;1.0;1.0;1.0;1.0
000010336;0.0;0.0;0.0;0.0
000010430;0.0;0.0;0.0;0.0
000010412;1.0;0.0;0.0;0.0
000010394;0.0;0.0;0.0;0.0
000010589;0.0;0.0;0.0;0.0
000010591;1.0;1.0;1.0;1.0
000010427;0.0;0.0;0.0;0.0
000010599;1.0;1.0;1.0;1.0
000010607;1.0;1.0;1.0;1.0
000010594;1.0;1.0;1.0;1.0
000010608;0.0;0.0;0.0;0.0
000010614;1.0;1.0;1.0;1.0
000010631;0.0;0.0;0.0;0.0
000010632;0.0;0.0;0.0;0.0
000010266;1.0;1.0;1.0;1.0
000010649;0.0;0.0;0.0;0.0
000010666;0.0;0.0;0.0;0.0
000010282;1.0;0.0;0.0;0.0
000010682;1.0;0.0;0.0;0.0
000010386;1.0;1.0;1.0;1.0
000010689;0.0;0.0;0.0;0.0
000010693;1.0;1.0;1.0;1.0
000010702;1.0;1.0;1.0;1.0
000010708;0.0;0.0;0.0;0.0
000010709;1.0;1.0;1.0;1.0
000010728;1.0;1.0;1.0;1.0
000010734;1.0;1.0;1.0;1.0
000010778;1.0;1.0;1.0;1.0
000010791;0.0;0.0;0.0;0.0
000010814;1.0;1.0;1.0;1.0
000010827;1.0;1.0;1.0;1.0
000010634;0.0;0.0;0.0;0.0
000010857;0.0;0.0;0.0;0.0
000010860;1.0;1.0;1.0;1.0
000010877;0.0;0.0;0.0;0.0
000010879;1.0;1.0;1.0;1.0
000010885;1.0;1.0;1.0;1.0
000010884;1.0;1.0;1.0;1.0
000010890;1.0;1.0;1.0;0.0
000010895;1.0;1.0;1.0;1.0
000010917;1.0;1.0;1.0;1.0
000010920;1.0;1.0;1.0;1.0
000010942;1.0;1.0;1.0;1.0
000010966;1.0;1.0;1.0;1.0
000010974;1.0;1.0;1.0;1.0
000011057;1.0;1.0;1.0;1.0
000011080;0.0;0.0;0.0;0.0
000011077;1.0;1.0;1.0;0.0
000011099;0.0;0.0;0.0;0.0
000011108;1.0;1.0;1.0;1.0
000011118;1.0;1.0;1.0;1.0
000011142;1.0;1.0;1.0;1.0
000011147;1.0;1.0;1.0;1.0
000011153;1.0;1.0;1.0;1.0
000011155;0.0;0.0;0.0;0.0
000011160;1.0;1.0;1.0;0.0
000011165;0.0;0.0;0.0;0.0
000011180;1.0;1.0;1.0;1.0
000011200;0.0;0.0;0.0;0.0
000011209;1.0;1.0;1.0;1.0
000011211;0.0;0.0;0.0;0.0
000011226;1.0;1.0;1.0;1.0
000011229;1.0;1.0;1.0;1.0
000011240;0.0;0.0;0.0;0.0
000011264;1.0;0.0;0.0;0.0
000011267;0.0;0.0;0.0;0.0
000011319;0.0;0.0;0.0;0.0
000011325;1.0;1.0;1.0;1.0
000010850;1.0;1.0;1.0;1.0
000011268;1.0;0.0;0.0;0.0
000011345;1.0;1.0;1.0;1.0
000011342;0.0;0.0;0.0;0.0
000011218;0.0;0.0;0.0;0.0
000011366;1.0;1.0;1.0;1.0
000011131;0.0;0.0;0.0;0.0
000011368;1.0;1.0;1.0;1.0
000011380;1.0;1.0;1.0;1.0
000010913;1.0;1.0;1.0;1.0
000011337;1.0;1.0;1.0;1.0
000011369;0.0;0.0;0.0;0.0
000011335;0.0;0.0;0.0;0.0
000011379;1.0;0.0;0.0;0.0
000011332;0.0;0.0;0.0;0.0
000011357;1.0;1.0;1.0;1.0
000011394;0.0;0.0;0.0;0.0
000011389;1.0;1.0;1.0;0.0
000011265;0.0;0.0;0.0;0.0
000011048;1.0;1.0;1.0;1.0
000011386;1.0;1.0;1.0;1.0
000011090;0.0;0.0;0.0;0.0
000011423;1.0;1.0;1.0;1.0
000011233;1.0;1.0;1.0;1.0
000011138;0.0;0.0;0.0;0.0
000011094;0.0;0.0;0.0;0.0
000011140;1.0;1.0;1.0;1.0
000011129;0.0;0.0;0.0;0.0
000011031;1.0;1.0;1.0;1.0
000010991;0.0;0.0;0.0;0.0
000010915;0.0;0.0;0.0;0.0
000011457;0.0;0.0;0.0;0.0
000011460;1.0;1.0;1.0;1.0
000011221;1.0;1.0;1.0;1.0
000011478;0.0;0.0;0.0;0.0
000011471;1.0;1.0;1.0;1.0
000011477;1.0;1.0;1.0;1.0
000011504;1.0;0.0;0.0;0.0
000011492;0.0;0.0;0.0;0.0
000011517;0.0;0.0;0.0;0.0
000011483;1.0;1.0;1.0;1.0
000011526;1.0;0.0;0.0;0.0
000011532;0.0;0.0;0.0;0.0
000011537;0.0;0.0;0.0;0.0
000011542;1.0;0.0;0.0;0.0
000011536;0.0;0.0;0.0;0.0
000010548;0.0;0.0;0.0;0.0
000011554;1.0;0.0;0.0;0.0
000011481;1.0;1.0;1.0;1.0
000011564;0.0;0.0;0.0;0.0
000011594;0.0;0.0;0.0;0.0
000011573;0.0;0.0;0.0;0.0
000011580;1.0;1.0;1.0;1.0
000011622;1.0;1.0;1.0;1.0
000011623;0.0;0.0;0.0;0.0
000011656;1.0;1.0;1.0;1.0
000011649;1.0;1.0;1.0;1.0
000011655;1.0;1.0;1.0;1.0
000011667;1.0;1.0;1.0;1.0
000011659;1.0;1.0;1.0;1.0
000011686;0.0;0.0;0.0;0.0
000011228;0.0;0.0;0.0;0.0
000011695;1.0;1.0;1.0;1.0
000011713;0.0;0.0;0.0;0.0
000011724;1.0;1.0;1.0;1.0
000011712;1.0;1.0;1.0;1.0
000011739;0.0;0.0;0.0;0.0
000011750;1.0;0.0;0.0;0.0
000011752;1.0;1.0;1.0;1.0
000011758;1.0;0.0;0.0;0.0
000011769;0.0;0.0;0.0;0.0
000011710;1.0;1.0;1.0;1.0
000011734;1.0;1.0;1.0;1.0
000011781;1.0;1.0;1.0;1.0
000011787;0.0;0.0;0.0;0.0
000011795;0.0;0.0;0.0;0.0
000011815;0.0;0.0;0.0;0.0
000011793;0.0;0.0;0.0;0.0
000011822;1.0;1.0;1.0;1.0
000011802;1.0;0.0;0.0;0.0
000011841;0.0;0.0;0.0;0.0
000011843;1.0;1.0;1.0;1.0
000011866;0.0;0.0;0.0;0.0
000011870;1.0;1.0;1.0;1.0
000011878;1.0;1.0;1.0;1.0
000011881;1.0;1.0;1.0;1.0
000011890;1.0;1.0;1.0;1.0
000011898;0.0;0.0;0.0;0.0
000011900;0.0;0.0;0.0;0.0
000011884;1.0;1.0;1.0;1.0
000011905;1.0;1.0;1.0;1.0
000011913;0.0;0.0;0.0;0.0
000011910;0.0;0.0;0.0;0.0
000011922;1.0;1.0;1.0;1.0
000011931;1.0;1.0;1.0;1.0
000011944;1.0;1.0;1.0;1.0
000011947;1.0;1.0;1.0;1.0
000011951;1.0;1.0;1.0;1.0
000011973;0.0;0.0;0.0;0.0
000011955;1.0;1.0;1.0;1.0
000011977;0.0;0.0;0.0;0.0
000011980;1.0;1.0;1.0;1.0
000011982;1.0;0.0;0.0;0.0
