iter	Passed	Remaining
612	1998	609
613	2001	606
614	2003	602
615	2006	599
616	2008	595
617	2011	592
618	2014	589
619	2016	585
620	2019	582
621	2021	578
622	2024	575
623	2027	571
624	2029	568
625	2032	564
626	2035	561
627	2037	558
628	2040	554
629	2042	551
630	2045	547
631	2048	544
632	2050	541
633	2053	537
634	2056	534
635	2058	530
636	2062	527
637	2065	524
638	2067	520
639	2070	517
640	2073	514
641	2075	510
642	2078	507
643	2081	504
644	2084	500
645	2088	497
646	2091	494
647	2094	491
648	2096	487
649	2099	484
650	2101	481
651	2104	477
652	2106	474
653	2109	470
654	2111	467
655	2114	464
656	2116	460
657	2119	457
658	2122	454
659	2124	450
660	2127	447
661	2129	443
662	2132	440
663	2134	437
664	2137	433
665	2139	430
666	2142	427
667	2144	423
668	2147	420
669	2149	417
670	2152	413
671	2154	410
672	2157	407
673	2159	403
674	2162	400
675	2165	397
676	2167	393
677	2170	390
678	2172	387
679	2175	383
680	2177	380
681	2180	377
682	2182	373
683	2185	370
684	2187	367
685	2190	364
686	2193	360
687	2196	357
688	2198	354
689	2201	350
690	2203	347
691	2206	344
692	2209	341
693	2211	337
694	2214	334
695	2216	331
696	2219	328
697	2222	324
698	2224	321
699	2227	318
700	2229	314
701	2232	311
702	2235	308
703	2237	305
704	2240	301
705	2242	298
706	2245	295
707	2247	292
708	2250	288
709	2252	285
710	2255	282
711	2258	279
712	2260	275
713	2263	272
714	2265	269
715	2268	266
716	2270	262
717	2273	259
718	2275	256
719	2279	253
720	2282	250
721	2284	246
722	2287	243
723	2290	240
724	2292	237
725	2295	233
726	2297	230
727	2300	227
728	2303	224
729	2305	221
730	2308	217
731	2310	214
732	2313	211
733	2316	208
734	2318	205
735	2321	201
736	2323	198
737	2326	195
738	2329	192
739	2331	189
740	2334	185
741	2337	182
742	2339	179
743	2342	176
744	2345	173
745	2348	169
746	2351	166
747	2354	163
748	2356	160
749	2359	157
750	2361	154
751	2364	150
752	2366	147
753	2369	144
754	2372	141
755	2374	138
756	2377	135
757	2379	131
758	2382	128
759	2384	125
760	2387	122
761	2390	119
762	2392	116
763	2395	112
764	2397	109
765	2400	106
766	2402	103
767	2405	100
768	2407	97
769	2410	93
770	2412	90
771	2415	87
772	2417	84
773	2420	81
774	2422	78
775	2425	75
776	2427	71
777	2430	68
778	2432	65
779	2435	62
780	2437	59
781	2440	56
782	2443	53
783	2445	49
784	2448	46
785	2450	43
786	2453	40
787	2455	37
788	2458	34
789	2460	31
790	2463	28
791	2465	24
792	2468	21
793	2470	18
794	2473	15
795	2476	12
796	2478	9
797	2481	6
798	2483	3
799	2486	0
